# q_A^-1 I sigma_shared_background
4.299999999999999656e-02 2.669144397746817665e-01 1.922537974616152917e-02
4.399999999999999745e-02 2.348073593590791763e-01 1.896952593080395225e-02
4.499999999999999833e-02 2.592706121674037134e-01 1.882397370260434008e-02
4.599999999999999922e-02 2.418628077048234903e-01 1.848122936682662296e-02
4.700000000000000011e-02 2.579160847496821951e-01 1.819112486479423224e-02
4.800000000000000100e-02 2.477665976806202042e-01 1.784391339433550466e-02
4.899999999999999495e-02 2.141189037800697303e-01 1.777469693085284227e-02
5.000000000000000278e-02 2.459072266418392272e-01 1.749908024508683990e-02
5.200000000000000455e-02 2.146727390224210386e-01 1.217511940827573774e-02
5.400000000000000633e-02 2.021475062606444273e-01 1.178533735986856193e-02
5.600000000000000810e-02 2.028562661990753468e-01 1.192597348562820375e-02
5.800000000000000988e-02 1.970820330480292093e-01 1.202166240597066921e-02
6.000000000000001166e-02 1.833502364579432664e-01 1.202338225937394506e-02
6.200000000000001343e-02 1.699875487805533048e-01 1.164048077412505218e-02
6.400000000000001521e-02 1.771887056521286308e-01 1.119762285271350653e-02
6.600000000000001699e-02 1.661793406198515677e-01 1.097586989174005254e-02
6.800000000000001876e-02 1.695667634338366425e-01 1.073564865259969692e-02
7.000000000000002054e-02 1.686115983569800858e-01 1.055854650034733326e-02
7.200000000000002232e-02 1.360049563773675363e-01 1.032545896436035462e-02
7.400000000000002409e-02 1.585929682761715587e-01 1.039099928357798894e-02
7.600000000000002587e-02 1.476909221647406123e-01 1.024080281880611516e-02
7.800000000000002764e-02 1.268916534863177015e-01 1.000701220039013767e-02
8.000000000000002942e-02 1.248624533442038581e-01 1.012434341362360331e-02
8.200000000000003120e-02 1.130902056724809729e-01 1.017035878030540103e-02
8.400000000000003297e-02 1.074389304580564836e-01 1.011448098090714925e-02
8.600000000000003475e-02 1.165347729505271240e-01 9.775286705479543925e-03
8.800000000000003653e-02 1.075777322661281427e-01 9.712238976028117476e-03
9.000000000000003830e-02 9.854436843069454277e-02 9.813838065229287325e-03
9.200000000000004008e-02 1.053229279712531163e-01 9.747036408861488657e-03
9.400000000000004186e-02 8.784524577143761059e-02 9.679340254901348112e-03
9.600000000000004363e-02 9.177110069741108156e-02 9.630723266094471866e-03
9.800000000000004541e-02 9.001454529015057160e-02 9.648327391949828441e-03
1.000000000000000056e-01 9.000995636177218373e-02 9.593841573000727249e-03
1.050000000000000100e-01 8.999540404835572327e-02 5.967708054164291495e-03
1.100000000000000144e-01 7.461771391591845437e-02 5.855938447332631643e-03
1.150000000000000189e-01 7.045407628130906375e-02 5.751123018702272716e-03
1.200000000000000233e-01 6.309914029138993796e-02 5.643309295079121726e-03
1.250000000000000278e-01 5.914329176703999463e-02 5.626728406428910603e-03
1.300000000000000322e-01 5.684215842220379650e-02 5.796789127862679754e-03
1.350000000000000366e-01 4.723800254303758134e-02 5.598558307142747874e-03
1.400000000000000411e-01 4.782606814177364773e-02 5.468961651398104341e-03
1.450000000000000455e-01 4.624775621778113438e-02 5.384404655811444833e-03
1.500000000000000500e-01 4.226517698177296306e-02 5.426140089039683916e-03
1.550000000000000544e-01 3.949408709705826137e-02 5.573201519986871987e-03
1.600000000000000588e-01 2.847065380720112046e-02 5.627148492295401712e-03
1.650000000000000633e-01 3.391481228990898128e-02 5.655514702544585381e-03
1.700000000000000677e-01 2.950488051006379744e-02 5.701604046606651571e-03
1.750000000000000722e-01 2.925953418610684892e-02 5.710823892978195149e-03
1.800000000000000766e-01 3.242993673554809414e-02 5.670161986891700256e-03
1.850000000000000810e-01 2.410489305315189831e-02 5.648086900221740980e-03
1.900000000000000855e-01 2.404145342437553554e-02 5.609727994799028859e-03
